,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,estimated_diameter_km_min,estimated_diameter_km_max,close_approach_date,close_approach_date_full,epoch_date_close_approach,relative_velocity,orbiting_body,kilometers_per_second,kilometers_per_hour,miss_distance_kilometers
0,54000959,(2020 DF3),24.2,False,False,0.0384197891,0.0859092601,2020-02-21,2020-Feb-21 18:57,1582311420000,,Earth,26.3057385363,94700.6587305036,3260286.716201409
0,54198199,(2021 RE20),24.42,False,False,0.0347180222,0.0776318577,2020-02-21,2020-Feb-21 16:05,1582301100000,,Earth,12.651838463,45546.6184667604,33717846.446268784
0,2164207,164207 (2004 GU9),21.19,True,False,0.1536579294,0.3435895754,2020-02-22,2020-Feb-22 06:51,1582354260000,,Earth,5.0124271861,18044.7378698637,43569096.895603898
0,3158115,(2003 QK5),22.85,False,False,0.0715409951,0.1599705282,2020-02-22,2020-Feb-22 02:50,1582339800000,,Earth,10.0445096256,36160.2346521049,59019096.682830585
0,3289743,(2005 RZ2),23.3,False,False,0.058150704,0.130028927,2020-02-22,2020-Feb-22 04:59,1582347540000,,Earth,6.9103288916,24877.1840098557,15606667.173849703
0,3507181,(2010 CT),20.25,False,False,0.2368944994,0.5297122041,2020-02-22,2020-Feb-22 05:53,1582350780000,,Earth,14.9777301361,53919.8284898632,56049675.558675244
0,3709250,(2015 BY512),21.4,False,False,0.1394938229,0.3119176705,2020-02-22,2020-Feb-22 01:05,1582333500000,,Earth,17.8692144556,64329.1720400999,73270407.618233685
0,3740666,(2016 BS),24.1,False,False,0.040230458,0.0899580388,2020-02-22,2020-Feb-22 08:17,1582359420000,,Earth,10.485803351,37748.8920635194,41119022.324983708
0,3757202,(2016 PP27),23.6,False,False,0.0506471459,0.1132504611,2020-02-22,2020-Feb-22 05:38,1582349880000,,Earth,9.5881797892,34517.44724106,29637372.248916686
0,3759008,(2016 RL17),26.58,False,False,0.012839703,0.0287104486,2020-02-22,2020-Feb-22 01:19,1582334340000,,Earth,14.1003709564,50761.3354429316,59584262.10190891
0,3769750,(2017 DJ16),25.8,False,False,0.0183888672,0.0411187571,2020-02-22,2020-Feb-22 03:11,1582341060000,,Earth,14.6491719412,52737.018988388,18610560.688701263
0,3842903,(2019 LF6),17.28,False,False,0.930154254,2.0798881414,2020-02-22,2020-Feb-22 14:31,1582381860000,,Earth,14.8977544304,53631.9159494044,73039626.783970583
0,3856730,(2019 SX4),24.2,False,False,0.0384197891,0.0859092601,2020-02-22,2020-Feb-22 17:12,1582391520000,,Earth,14.4696708821,52090.8151757299,70009189.520653443
0,3883096,(2019 UU7),26.0,False,False,0.0167708462,0.0375007522,2020-02-22,2020-Feb-22 21:34,1582407240000,,Earth,7.1750650601,25830.2342163571,47612011.376217652
0,3893639,(2019 WG4),20.52,False,False,0.2091967709,0.4677782004,2020-02-22,2020-Feb-22 02:30,1582338600000,,Earth,19.4694599956,70090.0559841355,54924805.341969334
0,3989154,(2020 BP6),22.8,False,False,0.0732073989,0.1636967205,2020-02-22,2020-Feb-22 20:06,1582401960000,,Earth,2.7275827849,9819.2980256162,48030186.879923474
0,3989269,(2020 BZ11),22.2,False,False,0.096506147,0.2157943048,2020-02-22,2020-Feb-22 21:57,1582408620000,,Earth,13.7273452363,49418.4428505065,13313776.521378065
0,3991612,(2020 DJ),26.2,False,False,0.0152951935,0.0342010925,2020-02-22,2020-Feb-22 05:57,1582351020000,,Earth,3.4805895773,12530.1224782945,3543524.282936603
0,3991643,(2020 DR),26.5,False,False,0.0133215567,0.0297879063,2020-02-22,2020-Feb-22 18:01,1582394460000,,Earth,11.4083256399,41069.9723036785,2139274.793120456
0,3991656,(2020 DC1),25.3,False,False,0.0231502122,0.0517654482,2020-02-22,2020-Feb-22 18:05,1582394700000,,Earth,26.9295815572,96946.4936060968,5339869.146751909
0,3991728,(2020 DB2),25.1,False,False,0.0253837029,0.0567596853,2020-02-22,2020-Feb-22 20:55,1582404900000,,Earth,20.4953849841,73783.3859426203,5533934.774172391
0,54017115,(2020 JF3),22.2,False,False,0.096506147,0.2157943048,2020-02-22,2020-Feb-22 17:57,1582394220000,,Earth,13.1417388122,47310.2597240748,54770748.752333345
0,54051134,(2020 QJ),26.8,False,False,0.0116025908,0.0259441818,2020-02-22,2020-Feb-22 11:04,1582369440000,,Earth,4.8680508877,17524.9831956652,10532862.985059522
0,54123627,(2021 DU1),23.89,False,False,0.0443154309,0.099092316,2020-02-22,2020-Feb-22 19:08,1582398480000,,Earth,13.8817742166,49974.3871797334,19898038.883287037
0,54139092,(2021 HA2),27.09,False,False,0.0101520787,0.0227007381,2020-02-22,2020-Feb-22 12:14,1582373640000,,Earth,8.6583967913,31170.2284487746,39079364.349582003
0,54287656,(2022 MH),27.39,False,False,0.0088420909,0.0197715164,2020-02-22,2020-Feb-22 16:42,1582389720000,,Earth,12.8852984622,46387.0744637746,50132243.189047056
0,2349063,349063 (2006 XA),17.45,False,False,0.8601119401,1.9232687664,2020-02-23,2020-Feb-23 06:27,1582439220000,,Earth,13.2279896477,47620.7627317207,38410311.931344499
0,3402642,(2008 CE119),25.7,False,False,0.0192555078,0.0430566244,2020-02-23,2020-Feb-23 09:48,1582451280000,,Earth,8.4531608821,30431.3791753843,21081241.363608224
0,3508128,(2010 CO44),24.6,False,False,0.0319561887,0.0714562102,2020-02-23,2020-Feb-23 16:03,1582473780000,,Earth,5.2232981798,18803.8734471093,29346604.478917811
0,3557828,(2011 DR),25.8,False,False,0.0183888672,0.0411187571,2020-02-23,2020-Feb-23 01:56,1582422960000,,Earth,5.819390797,20949.8068691668,5627834.275455269
0,3742874,(2016 CG137),24.2,False,False,0.0384197891,0.0859092601,2020-02-23,2020-Feb-23 00:42,1582418520000,,Earth,11.4616216444,41261.837919795,28073893.209758033
0,3743897,(2016 CO246),25.8,False,False,0.0183888672,0.0411187571,2020-02-23,2020-Feb-23 07:40,1582443600000,,Earth,5.8646532745,21112.7517880888,7034834.840181142
0,3836275,(2018 WK),27.1,False,False,0.0101054342,0.0225964377,2020-02-23,2020-Feb-23 06:59,1582441140000,,Earth,14.3037286056,51493.4229803368,23854365.77266969
0,3838038,(2019 BT3),23.2,False,False,0.0608912622,0.1361570015,2020-02-23,2020-Feb-23 14:11,1582467060000,,Earth,18.7527147291,67509.7730249288,67319321.262976687
0,3893749,(2019 WB6),20.62,False,False,0.1997813652,0.4467247133,2020-02-23,2020-Feb-23 17:23,1582478580000,,Earth,6.7442076534,24279.1475524,31343279.799833885
0,3971134,(2020 AK),19.31,False,False,0.365220357,0.8166575449,2020-02-23,2020-Feb-23 07:00,1582441200000,,Earth,23.4048547862,84257.4772303715,62185830.575853054
0,3989244,(2020 BR10),22.8,False,False,0.0732073989,0.1636967205,2020-02-23,2020-Feb-23 14:55,1582469700000,,Earth,15.0701849217,54252.6657181067,5901303.475274138
0,3989651,(2020 CG1),24.1,False,False,0.040230458,0.0899580388,2020-02-23,2020-Feb-23 07:33,1582443180000,,Earth,14.3260301833,51573.708659875,8905588.353113405
0,3991607,(2020 CY2),27.5,False,False,0.008405334,0.0187948982,2020-02-23,2020-Feb-23 08:19,1582445940000,,Earth,3.7926347382,13653.4850576242,4287286.131768486
0,3991616,(2020 CZ2),21.4,False,False,0.1394938229,0.3119176705,2020-02-23,2020-Feb-23 06:45,1582440300000,,Earth,12.1034914789,43572.5693240195,65544540.543167419
0,3991698,(2020 DW1),27.4,False,False,0.0088014652,0.0196806745,2020-02-23,2020-Feb-23 18:04,1582481040000,,Earth,7.0353027323,25327.0898363091,2603662.440209895
0,54005658,(2020 DN3),26.84,False,False,0.0113908197,0.0254706471,2020-02-23,2020-Feb-23 16:49,1582476540000,,Earth,14.0174162914,50462.6986490465,512363.833596309
0,54005659,(2020 DO3),27.5,False,False,0.008405334,0.0187948982,2020-02-23,2020-Feb-23 17:30,1582479000000,,Earth,15.7345183402,56644.266024679,1139115.793554956
0,54106593,(2021 BZ2),23.8,False,False,0.046190746,0.1032856481,2020-02-23,2020-Feb-23 16:12,1582474320000,,Earth,14.1398656736,50903.5164249409,47070949.30059181
0,54246994,(2022 CA7),23.46,False,False,0.0540200494,0.1207925025,2020-02-23,2020-Feb-23 06:01,1582437660000,,Earth,22.4854549584,80947.6378501651,24717709.576473293
0,54265886,(2022 FT2),26.86,False,False,0.011286388,0.0252371308,2020-02-23,2020-Feb-23 06:23,1582438980000,,Earth,5.9235051647,21324.6185929587,10054098.474030325
0,54317194,(2022 UU2),27.29,False,False,0.0092588058,0.0207033192,2020-02-23,2020-Feb-23 12:02,1582459320000,,Earth,19.6199957988,70631.9848756944,39326764.893850838
0,2415713,415713 (1998 XX2),19.95,True,False,0.2719912773,0.6081909854,2020-02-24,2020-Feb-24 23:30,1582587000000,,Earth,10.9320735487,39355.4647754096,63368141.048954792
0,3766124,(2016 YO3),20.1,False,False,0.2538370294,0.5675968529,2020-02-24,2020-Feb-24 07:14,1582528440000,,Earth,10.3786850083,37363.2660299999,70040545.623159905
0,3775153,(2017 KU34),23.6,False,False,0.0506471459,0.1132504611,2020-02-24,2020-Feb-24 21:57,1582581420000,,Earth,4.303944103,15494.1987706627,27440571.075906643
0,3799717,(2018 DE1),25.5,False,False,0.0211132445,0.0472106499,2020-02-24,2020-Feb-24 00:07,1582502820000,,Earth,7.1903108952,25885.1192225435,19164793.719836793
0,3893719,(2019 WO4),23.69,False,False,0.0485909037,0.1086525639,2020-02-24,2020-Feb-24 06:55,1582527300000,,Earth,6.8707476623,24734.6915844475,20154314.740067658
0,3989171,(2020 BP7),24.46,False,False,0.0340843469,0.0762149166,2020-02-24,2020-Feb-24 02:04,1582509840000,,Earth,8.0918197151,29130.5509742807,21280772.160254694
0,3989287,(2020 BZ12),18.12,False,False,0.6317641482,1.4126675811,2020-02-24,2020-Feb-24 02:03,1582509780000,,Earth,57.5468516236,207168.6658448578,64736818.887966173
0,3989308,(2020 BW13),27.4,False,False,0.0088014652,0.0196806745,2020-02-24,2020-Feb-24 16:10,1582560600000,,Earth,2.4209626547,8715.4655568322,3489880.222089895
0,3991652,(2020 DX),19.99,False,False,0.2670268771,0.5970902489,2020-02-24,2020-Feb-24 17:10,1582564200000,,Earth,17.3589052582,62492.058929416,22825060.515373581
0,54005585,(2020 DJ3),24.4,False,False,0.0350392641,0.0783501764,2020-02-24,2020-Feb-24 10:39,1582540740000,,Earth,18.411765888,66282.3571969116,15894251.74053157
0,54005665,(2020 DU3),24.9,False,False,0.0278326768,0.0622357573,2020-02-24,2020-Feb-24 23:31,1582587060000,,Earth,13.1298857121,47267.5885634286,8535051.199044632
0,54016338,(2020 FC4),23.06,False,False,0.0649463841,0.1452245297,2020-02-24,2020-Feb-24 05:35,1582522500000,,Earth,12.147771365,43731.9769139752,16403716.801241102
0,54130039,(2021 ET),21.41,False,False,0.138852907,0.310484539,2020-02-24,2020-Feb-24 03:56,1582516560000,,Earth,14.4746346226,52108.6846413733,73610162.437466594
0,54131214,(2021 EZ2),24.61,False,False,0.0318093633,0.0711278987,2020-02-24,2020-Feb-24 12:27,1582547220000,,Earth,22.369377452,80529.7588273447,68557245.776476228
0,54248645,(2022 DM4),29.21,False,False,0.0038243266,0.0085514543,2020-02-24,2020-Feb-24 11:35,1582544100000,,Earth,13.8294983188,49786.1939478204,24834281.771898483
0,54293108,(2022 PH),22.02,False,False,0.1048467509,0.2344444622,2020-02-24,2020-Feb-24 00:59,1582505940000,,Earth,9.2798677677,33407.5239637341,65926884.843764025
0,54293660,(2022 PX),24.29,False,False,0.0368599699,0.0824213984,2020-02-24,2020-Feb-24 06:22,1582525320000,,Earth,19.5332394603,70319.6620572542,69270112.209442314
0,2326386,326386 (2001 OA14),18.58,False,False,0.5111577815,1.1429835468,2020-02-25,2020-Feb-25 01:14,1582593240000,,Earth,21.9676308622,79083.4711037515,46652487.10752792
0,3005973,(1995 CR),21.74,True,False,0.1192765246,0.2667104172,2020-02-25,2020-Feb-25 14:18,1582640280000,,Earth,23.399888982,84239.6003350592,38056648.220228766
0,3313739,(2006 BA9),22.7,False,False,0.0766575574,0.1714115092,2020-02-25,2020-Feb-25 23:45,1582674300000,,Earth,9.4387537125,33979.5133648975,39949585.182429293
0,3838042,(2019 BW3),23.5,False,False,0.0530340723,0.1185877909,2020-02-25,2020-Feb-25 09:05,1582621500000,,Earth,12.7758084515,45992.9104252456,57942899.090555543
0,3879190,(2019 TS7),25.3,False,False,0.0231502122,0.0517654482,2020-02-25,2020-Feb-25 09:28,1582622880000,,Earth,14.1283823207,50862.1763544898,72733788.659185991
0,3994621,(2020 DT2),27.6,False,False,0.0080270317,0.0179489885,2020-02-25,2020-Feb-25 14:29,1582640940000,,Earth,11.8911870572,42808.273406073,1992624.375154131
0,54000000,(2020 DX2),23.5,False,False,0.0530340723,0.1185877909,2020-02-25,2020-Feb-25 22:33,1582669980000,,Earth,17.1756636627,61832.3891857434,17318662.325850599
0,54005666,(2020 DV3),27.9,False,False,0.0069912523,0.0156329154,2020-02-25,2020-Feb-25 07:15,1582614900000,,Earth,12.059890308,43415.6051089069,406917.321521741
0,54006022,(2020 DQ4),25.86,False,False,0.0178877195,0.0399981568,2020-02-25,2020-Feb-25 04:44,1582605840000,,Earth,5.8551180389,21078.4249401366,12860910.767597943
0,54006023,(2020 DR4),29.75,False,False,0.0029823251,0.0066686815,2020-02-25,2020-Feb-25 20:29,1582662540000,,Earth,7.4168476438,26700.6515175675,93109.205655242
0,54006057,(2020 DW4),25.0,False,False,0.02658,0.0594346868,2020-02-25,2020-Feb-25 21:08,1582664880000,,Earth,7.859932944,28295.7585984979,5796857.114719242
0,54006058,(2020 DX4),26.9,False,False,0.0110803882,0.0247765013,2020-02-25,2020-Feb-25 01:37,1582594620000,,Earth,16.4374344048,59174.7638574586,8863719.110694823
0,54016280,(2020 FH2),21.1,True,False,0.160160338,0.358129403,2020-02-25,2020-Feb-25 02:38,1582598280000,,Earth,11.1949097503,40301.6751010253,23105405.981287
0,54016315,(2020 FE3),22.6,False,False,0.0802703167,0.1794898848,2020-02-25,2020-Feb-25 18:05,1582653900000,,Earth,10.9581133485,39449.2080544567,26420220.41799342
0,54016562,(2020 HR),21.18,False,False,0.1543671822,0.3451755128,2020-02-25,2020-Feb-25 12:18,1582633080000,,Earth,12.7341134356,45842.8083681913,48066972.562322651
0,54111251,(2021 CO3),25.78,False,False,0.0185590173,0.0414992243,2020-02-25,2020-Feb-25 18:03,1582653780000,,Earth,7.4884739611,26958.5062598877,25874647.024120497
0,54239839,(2022 BG1),25.64,False,False,0.0197949759,0.0442629117,2020-02-25,2020-Feb-25 08:06,1582617960000,,Earth,14.3379595328,51616.6543179839,63510468.627030449
0,54276977,(2022 HH3),19.68,False,False,0.3080030213,0.6887156928,2020-02-25,2020-Feb-25 11:13,1582629180000,,Earth,38.7013592432,139324.8932755427,67387302.394729733
0,54336806,(2022 YS4),25.73,False,False,0.0189913123,0.0424658654,2020-02-25,2020-Feb-25 22:06,1582668360000,,Earth,16.0115774273,57641.6787382753,43072205.939782115
0,54347926,(2023 EM1),22.76,False,False,0.0745684261,0.1667400697,2020-02-25,2020-Feb-25 13:07,1582636020000,,Earth,12.7171675502,45781.8031806192,69366713.044343143
0,2010115,10115 (1992 SK),17.16,True,False,0.9830033019,2.1980622051,2020-02-26,2020-Feb-26 06:25,1582698300000,,Earth,22.5791103969,81284.7974287421,61451124.020730354
0,3379843,(2007 OX),21.3,False,False,0.1460679643,0.3266178974,2020-02-26,2020-Feb-26 16:12,1582733520000,,Earth,19.4846328382,70144.6782175517,70622572.442562735
0,3599860,(2012 DS30),26.0,False,False,0.0167708462,0.0375007522,2020-02-26,2020-Feb-26 03:03,1582686180000,,Earth,5.4411995553,19588.318398965,4681241.874959391
0,3720924,(2015 LA2),23.0,False,False,0.0667659413,0.1492931834,2020-02-26,2020-Feb-26 16:53,1582735980000,,Earth,7.2191035957,25988.7729444769,42176472.372029498
0,3760684,(2016 TR54),22.07,False,False,0.1024601475,0.2291078547,2020-02-26,2020-Feb-26 01:16,1582679760000,,Earth,12.8001952435,46080.7028764308,57862919.282121703
0,3772396,(2017 FE65),20.64,True,False,0.1979497587,0.4426291165,2020-02-26,2020-Feb-26 22:42,1582756920000,,Earth,12.7669487,45961.0153201156,46196158.626810695
0,3799241,(2018 CX),25.2,False,False,0.0242412481,0.0542050786,2020-02-26,2020-Feb-26 19:13,1582744380000,,Earth,8.983693969,32341.2982885639,14041843.339598472
0,3840126,(2018 PM28),25.76,False,False,0.0187307418,0.0418832119,2020-02-26,2020-Feb-26 09:19,1582708740000,,Earth,6.1021262421,21967.6544716563,22684605.558555223
0,3838929,(2019 EW1),27.1,False,False,0.0101054342,0.0225964377,2020-02-26,2020-Feb-26 15:10,1582729800000,,Earth,22.0934586894,79536.4512817604,52543120.574563456
0,3989169,(2020 BN7),23.8,False,False,0.046190746,0.1032856481,2020-02-26,2020-Feb-26 22:18,1582755480000,,Earth,4.9884459406,17958.4053860713,20580303.875161663
0,3989306,(2020 BV13),21.5,False,False,0.1332155667,0.2978790628,2020-02-26,2020-Feb-26 00:40,1582677600000,,Earth,13.7397675826,49463.1632973906,52752799.851354134
0,3989722,(2020 CV1),20.95,False,False,0.1716148941,0.3837425691,2020-02-26,2020-Feb-26 09:36,1582709760000,,Earth,31.0383284079,111737.9822685725,52943750.118091653
0,54005661,(2020 DQ3),24.9,False,False,0.0278326768,0.0622357573,2020-02-26,2020-Feb-26 00:30,1582677000000,,Earth,9.422022837,33919.282213097,5461205.046990657
0,54005705,(2020 DC4),25.7,False,False,0.0192555078,0.0430566244,2020-02-26,2020-Feb-26 19:17,1582744620000,,Earth,14.4579275876,52048.539315328,10742791.432062472
0,54016191,(2020 EU),24.1,False,False,0.040230458,0.0899580388,2020-02-26,2020-Feb-26 20:55,1582750500000,,Earth,6.0591935681,21813.0968451118,21299317.718439872
0,54016640,(2020 HV2),19.1,False,False,0.4023045798,0.8995803882,2020-02-26,2020-Feb-26 21:01,1582750860000,,Earth,28.8051902342,103698.6848430318,55718815.514637008
0,54137141,(2021 GN9),23.26,False,False,0.0592318063,0.1324463452,2020-02-26,2020-Feb-26 20:41,1582749660000,,Earth,9.32236518,33560.5146479234,40236320.48200317
0,54200464,(2021 SV2),21.79,False,False,0.1165614595,0.2606393469,2020-02-26,2020-Feb-26 22:47,1582757220000,,Earth,11.3519938762,40867.177954432,14409100.650126217
0,54293578,(2020 DR16),24.64,False,False,0.0313729225,0.0701519874,2020-02-26,2020-Feb-26 21:04,1582751040000,,Earth,12.4068260969,44664.5739487604,3523692.018511768
0,54341545,(2023 CG2),27.07,False,False,0.0102460147,0.0229107855,2020-02-26,2020-Feb-26 19:25,1582745100000,,Earth,14.1125758542,50805.2730749411,36821932.476322216
0,3334817,(2006 KY86),19.7,True,False,0.3051792326,0.6824015094,2020-02-27,2020-Feb-27 08:58,1582793880000,,Earth,12.3086813218,44311.2527584397,26812811.110540149
0,3483800,(2009 YF),24.7,False,False,0.0305179233,0.0682401509,2020-02-27,2020-Feb-27 03:30,1582774200000,,Earth,6.6269198362,23856.911410497,14610589.787609496
0,3512698,(2010 FR9),26.1,False,False,0.0160160338,0.0358129403,2020-02-27,2020-Feb-27 03:27,1582774020000,,Earth,18.5845273299,66904.2983877552,57779395.470227989
0,3633050,(2013 FZ7),22.9,False,False,0.0699125232,0.1563291544,2020-02-27,2020-Feb-27 13:41,1582810860000,,Earth,10.2913259696,37048.7734905632,47140587.333473615
0,3771633,(2017 FZ2),26.6,False,False,0.0127219879,0.0284472297,2020-02-27,2020-Feb-27 05:26,1582781160000,,Earth,5.7839395703,20822.18245309,29362637.226720812
0,3799648,(2018 CG14),24.1,False,False,0.040230458,0.0899580388,2020-02-27,2020-Feb-27 15:29,1582817340000,,Earth,6.4826242708,23337.4473747735,65025049.313532191
0,3837932,(2019 AY13),22.65,False,False,0.0784431412,0.1754041962,2020-02-27,2020-Feb-27 15:13,1582816380000,,Earth,12.6088576355,45391.8874877777,66619396.362226857
0,3986630,(2020 AZ2),21.23,False,False,0.1508533561,0.3373183589,2020-02-27,2020-Feb-27 19:36,1582832160000,,Earth,2.2476736282,8091.6250616414,29944223.450476918
0,3989677,(2020 BX15),21.25,False,False,0.1494703242,0.3342258056,2020-02-27,2020-Feb-27 16:36,1582821360000,,Earth,21.0891200044,75920.8320159736,35131069.609196242
0,3991614,(2020 BC16),25.1,False,False,0.0253837029,0.0567596853,2020-02-27,2020-Feb-27 15:35,1582817700000,,Earth,6.7738810283,24385.9717019173,9426119.841457252
0,3991661,(2020 DJ1),24.88,False,False,0.0280902094,0.0628116177,2020-02-27,2020-Feb-27 00:32,1582763520000,,Earth,13.3355594079,48008.0138684274,8097819.784020127
0,3991703,(2020 DZ1),24.0,False,False,0.0421264611,0.0941976306,2020-02-27,2020-Feb-27 20:07,1582834020000,,Earth,14.1110540208,50799.79447488,2851097.661264996
0,54006056,(2020 DV4),25.4,False,False,0.022108281,0.0494356193,2020-02-27,2020-Feb-27 12:25,1582806300000,,Earth,22.8446545582,82240.7564095286,2441036.899540093
0,54016332,(2020 EX),22.0,False,False,0.1058168859,0.2366137501,2020-02-27,2020-Feb-27 11:28,1582802880000,,Earth,12.6121587963,45403.7716666094,29323138.631828546
0,54200438,(2021 SC2),24.73,False,False,0.0300992017,0.067303861,2020-02-27,2020-Feb-27 06:29,1582784940000,,Earth,14.4502069342,52020.7449631715,49009034.870038763
0,54244780,(2022 CC1),27.12,False,False,0.010012787,0.0223892723,2020-02-27,2020-Feb-27 00:11,1582762260000,,Earth,21.8781093852,78761.1937867182,72443736.101643799
0,54265620,(2022 FH1),24.14,False,False,0.0394961694,0.0883161196,2020-02-27,2020-Feb-27 15:23,1582816980000,,Earth,13.0099462098,46835.8063553408,53394653.357254393
